"","date","country","confirmed","deaths","recovered"
"6431",2020-04-02,"Haiti",16,0,1
"6432",2020-04-03,"Haiti",18,0,1
"6433",2020-04-04,"Haiti",20,0,1
"6434",2020-04-05,"Haiti",21,1,1
"6435",2020-04-06,"Haiti",24,1,0
"6436",2020-04-07,"Haiti",25,1,0
"6437",2020-04-08,"Haiti",27,1,0
"6438",2020-04-09,"Haiti",30,2,0
"6439",2020-01-22,"Holy See",0,0,0
"6440",2020-01-23,"Holy See",0,0,0
"6441",2020-01-24,"Holy See",0,0,0
"6442",2020-01-25,"Holy See",0,0,0
"6443",2020-01-26,"Holy See",0,0,0
"6444",2020-01-27,"Holy See",0,0,0
"6445",2020-01-28,"Holy See",0,0,0
"6446",2020-01-29,"Holy See",0,0,0
"6447",2020-01-30,"Holy See",0,0,0
"6448",2020-01-31,"Holy See",0,0,0
"6449",2020-02-01,"Holy See",0,0,0
"6450",2020-02-10,"Holy See",0,0,0
"6451",2020-02-11,"Holy See",0,0,0
"6452",2020-02-12,"Holy See",0,0,0
"6453",2020-02-13,"Holy See",0,0,0
"6454",2020-02-14,"Holy See",0,0,0
"6455",2020-02-15,"Holy See",0,0,0
"6456",2020-02-16,"Holy See",0,0,0
"6457",2020-02-17,"Holy See",0,0,0
"6458",2020-02-18,"Holy See",0,0,0
"6459",2020-02-19,"Holy See",0,0,0
"6460",2020-02-02,"Holy See",0,0,0
"6461",2020-02-20,"Holy See",0,0,0
"6462",2020-02-21,"Holy See",0,0,0
"6463",2020-02-22,"Holy See",0,0,0
"6464",2020-02-23,"Holy See",0,0,0
"6465",2020-02-24,"Holy See",0,0,0
"6466",2020-02-25,"Holy See",0,0,0
"6467",2020-02-26,"Holy See",0,0,0
"6468",2020-02-27,"Holy See",0,0,0
"6469",2020-02-28,"Holy See",0,0,0
"6470",2020-02-29,"Holy See",0,0,0
"6471",2020-02-03,"Holy See",0,0,0
"6472",2020-02-04,"Holy See",0,0,0
"6473",2020-02-05,"Holy See",0,0,0
"6474",2020-02-06,"Holy See",0,0,0
"6475",2020-02-07,"Holy See",0,0,0
"6476",2020-02-08,"Holy See",0,0,0
"6477",2020-02-09,"Holy See",0,0,0
"6478",2020-03-01,"Holy See",0,0,0
"6479",2020-03-10,"Holy See",1,0,0
"6480",2020-03-11,"Holy See",1,0,0
"6481",2020-03-12,"Holy See",1,0,0
"6482",2020-03-13,"Holy See",1,0,0
"6483",2020-03-14,"Holy See",1,0,0
"6484",2020-03-15,"Holy See",1,0,0
"6485",2020-03-16,"Holy See",1,0,0
"6486",2020-03-17,"Holy See",1,0,0
"6487",2020-03-18,"Holy See",1,0,0
"6488",2020-03-19,"Holy See",1,0,0
"6489",2020-03-02,"Holy See",0,0,0
"6490",2020-03-20,"Holy See",1,0,0
"6491",2020-03-21,"Holy See",1,0,0
"6492",2020-03-22,"Holy See",1,0,0
"6493",2020-03-23,"Holy See",1,0,0
"6494",2020-03-24,"Holy See",4,0,0
"6495",2020-03-25,"Holy See",4,0,0
"6496",2020-03-26,"Holy See",4,0,0
"6497",2020-03-27,"Holy See",4,0,0
"6498",2020-03-28,"Holy See",6,0,0
"6499",2020-03-29,"Holy See",6,0,0
"6500",2020-03-03,"Holy See",0,0,0
"6501",2020-03-30,"Holy See",6,0,0
"6502",2020-03-31,"Holy See",6,0,0
"6503",2020-03-04,"Holy See",0,0,0
"6504",2020-03-05,"Holy See",0,0,0
"6505",2020-03-06,"Holy See",1,0,0
"6506",2020-03-07,"Holy See",1,0,0
"6507",2020-03-08,"Holy See",1,0,0
"6508",2020-03-09,"Holy See",1,0,0
"6509",2020-04-01,"Holy See",6,0,0
"6510",2020-04-10,"Holy See",8,0,2
"6511",2020-04-11,"Holy See",8,0,2
"6512",2020-04-12,"Holy See",8,0,2
"6513",2020-04-13,"Holy See",8,0,2
"6514",2020-04-14,"Holy See",8,0,2
"6515",2020-04-15,"Holy See",8,0,2
"6516",2020-04-16,"Holy See",8,0,2
"6517",2020-04-17,"Holy See",8,0,2
"6518",2020-04-02,"Holy See",7,0,0
"6519",2020-04-03,"Holy See",7,0,0
"6520",2020-04-04,"Holy See",7,0,0
"6521",2020-04-05,"Holy See",7,0,0
"6522",2020-04-06,"Holy See",7,0,0
"6523",2020-04-07,"Holy See",7,0,0
"6524",2020-04-08,"Holy See",8,0,2
"6525",2020-04-09,"Holy See",8,0,2
"6526",2020-01-22,"Honduras",0,0,0
"6527",2020-01-23,"Honduras",0,0,0
"6528",2020-01-24,"Honduras",0,0,0
"6529",2020-01-25,"Honduras",0,0,0
"6530",2020-01-26,"Honduras",0,0,0
"6531",2020-01-27,"Honduras",0,0,0
"6532",2020-01-28,"Honduras",0,0,0
"6533",2020-01-29,"Honduras",0,0,0
"6534",2020-01-30,"Honduras",0,0,0
"6535",2020-01-31,"Honduras",0,0,0
"6536",2020-02-01,"Honduras",0,0,0
"6537",2020-02-10,"Honduras",0,0,0
"6538",2020-02-11,"Honduras",0,0,0
"6539",2020-02-12,"Honduras",0,0,0
"6540",2020-02-13,"Honduras",0,0,0
"6541",2020-02-14,"Honduras",0,0,0
"6542",2020-02-15,"Honduras",0,0,0
"6543",2020-02-16,"Honduras",0,0,0
"6544",2020-02-17,"Honduras",0,0,0
"6545",2020-02-18,"Honduras",0,0,0
"6546",2020-02-19,"Honduras",0,0,0
"6547",2020-02-02,"Honduras",0,0,0
"6548",2020-02-20,"Honduras",0,0,0
"6549",2020-02-21,"Honduras",0,0,0
"6550",2020-02-22,"Honduras",0,0,0
"6551",2020-02-23,"Honduras",0,0,0
"6552",2020-02-24,"Honduras",0,0,0
"6553",2020-02-25,"Honduras",0,0,0
"6554",2020-02-26,"Honduras",0,0,0
"6555",2020-02-27,"Honduras",0,0,0
"6556",2020-02-28,"Honduras",0,0,0
"6557",2020-02-29,"Honduras",0,0,0
"6558",2020-02-03,"Honduras",0,0,0
"6559",2020-02-04,"Honduras",0,0,0
"6560",2020-02-05,"Honduras",0,0,0
"6561",2020-02-06,"Honduras",0,0,0
"6562",2020-02-07,"Honduras",0,0,0
"6563",2020-02-08,"Honduras",0,0,0
"6564",2020-02-09,"Honduras",0,0,0
"6565",2020-03-01,"Honduras",0,0,0
"6566",2020-03-10,"Honduras",0,0,0
"6567",2020-03-11,"Honduras",2,0,0
"6568",2020-03-12,"Honduras",2,0,0
"6569",2020-03-13,"Honduras",2,0,0
"6570",2020-03-14,"Honduras",2,0,0
"6571",2020-03-15,"Honduras",3,0,0
"6572",2020-03-16,"Honduras",6,0,0
"6573",2020-03-17,"Honduras",8,0,0
"6574",2020-03-18,"Honduras",9,0,0
"6575",2020-03-19,"Honduras",12,0,0
"6576",2020-03-02,"Honduras",0,0,0
"6577",2020-03-20,"Honduras",24,0,0
"6578",2020-03-21,"Honduras",24,0,0
"6579",2020-03-22,"Honduras",26,0,0
"6580",2020-03-23,"Honduras",30,0,0
"6581",2020-03-24,"Honduras",30,0,0
"6582",2020-03-25,"Honduras",36,0,0
"6583",2020-03-26,"Honduras",52,1,0
"6584",2020-03-27,"Honduras",68,1,0
"6585",2020-03-28,"Honduras",95,1,3
"6586",2020-03-29,"Honduras",110,3,3
"6587",2020-03-03,"Honduras",0,0,0
"6588",2020-03-30,"Honduras",139,7,3
"6589",2020-03-31,"Honduras",141,7,3
"6590",2020-03-04,"Honduras",0,0,0
"6591",2020-03-05,"Honduras",0,0,0
"6592",2020-03-06,"Honduras",0,0,0
"6593",2020-03-07,"Honduras",0,0,0
"6594",2020-03-08,"Honduras",0,0,0
"6595",2020-03-09,"Honduras",0,0,0
"6596",2020-04-01,"Honduras",172,10,3
"6597",2020-04-10,"Honduras",382,23,7
"6598",2020-04-11,"Honduras",392,24,7
"6599",2020-04-12,"Honduras",393,25,7
"6600",2020-04-13,"Honduras",397,25,7
"6601",2020-04-14,"Honduras",407,26,7
"6602",2020-04-15,"Honduras",419,31,9
"6603",2020-04-16,"Honduras",426,35,9
"6604",2020-04-17,"Honduras",442,41,10
"6605",2020-04-02,"Honduras",219,14,3
"6606",2020-04-03,"Honduras",222,15,3
"6607",2020-04-04,"Honduras",264,15,3
"6608",2020-04-05,"Honduras",268,22,6
"6609",2020-04-06,"Honduras",298,22,6
"6610",2020-04-07,"Honduras",305,22,6
"6611",2020-04-08,"Honduras",312,22,6
"6612",2020-04-09,"Honduras",343,23,6
"6613",2020-01-22,"Hungary",0,0,0
"6614",2020-01-23,"Hungary",0,0,0
"6615",2020-01-24,"Hungary",0,0,0
"6616",2020-01-25,"Hungary",0,0,0
"6617",2020-01-26,"Hungary",0,0,0
"6618",2020-01-27,"Hungary",0,0,0
"6619",2020-01-28,"Hungary",0,0,0
"6620",2020-01-29,"Hungary",0,0,0
"6621",2020-01-30,"Hungary",0,0,0
"6622",2020-01-31,"Hungary",0,0,0
"6623",2020-02-01,"Hungary",0,0,0
"6624",2020-02-10,"Hungary",0,0,0
"6625",2020-02-11,"Hungary",0,0,0
"6626",2020-02-12,"Hungary",0,0,0
"6627",2020-02-13,"Hungary",0,0,0
"6628",2020-02-14,"Hungary",0,0,0
"6629",2020-02-15,"Hungary",0,0,0
"6630",2020-02-16,"Hungary",0,0,0
"6631",2020-02-17,"Hungary",0,0,0
"6632",2020-02-18,"Hungary",0,0,0
"6633",2020-02-19,"Hungary",0,0,0
"6634",2020-02-02,"Hungary",0,0,0
"6635",2020-02-20,"Hungary",0,0,0
"6636",2020-02-21,"Hungary",0,0,0
"6637",2020-02-22,"Hungary",0,0,0
"6638",2020-02-23,"Hungary",0,0,0
"6639",2020-02-24,"Hungary",0,0,0
"6640",2020-02-25,"Hungary",0,0,0
"6641",2020-02-26,"Hungary",0,0,0
"6642",2020-02-27,"Hungary",0,0,0
"6643",2020-02-28,"Hungary",0,0,0
"6644",2020-02-29,"Hungary",0,0,0
"6645",2020-02-03,"Hungary",0,0,0
"6646",2020-02-04,"Hungary",0,0,0
"6647",2020-02-05,"Hungary",0,0,0
"6648",2020-02-06,"Hungary",0,0,0
"6649",2020-02-07,"Hungary",0,0,0
"6650",2020-02-08,"Hungary",0,0,0
"6651",2020-02-09,"Hungary",0,0,0
"6652",2020-03-01,"Hungary",0,0,0
"6653",2020-03-10,"Hungary",9,0,0
"6654",2020-03-11,"Hungary",13,0,0
"6655",2020-03-12,"Hungary",13,0,0
"6656",2020-03-13,"Hungary",19,0,0
"6657",2020-03-14,"Hungary",30,0,1
"6658",2020-03-15,"Hungary",32,1,1
"6659",2020-03-16,"Hungary",39,1,1
"6660",2020-03-17,"Hungary",50,1,2
"6661",2020-03-18,"Hungary",58,1,2
"6662",2020-03-19,"Hungary",73,1,2
"6663",2020-03-02,"Hungary",0,0,0
"6664",2020-03-20,"Hungary",85,3,2
"6665",2020-03-21,"Hungary",103,4,7
"6666",2020-03-22,"Hungary",131,6,16
"6667",2020-03-23,"Hungary",167,7,16
"6668",2020-03-24,"Hungary",187,9,21
"6669",2020-03-25,"Hungary",226,10,21
"6670",2020-03-26,"Hungary",261,10,28
"6671",2020-03-27,"Hungary",300,10,34
"6672",2020-03-28,"Hungary",343,11,34
"6673",2020-03-29,"Hungary",408,13,34
"6674",2020-03-03,"Hungary",0,0,0
"6675",2020-03-30,"Hungary",447,15,34
"6676",2020-03-31,"Hungary",492,16,37
"6677",2020-03-04,"Hungary",2,0,0
"6678",2020-03-05,"Hungary",2,0,0
"6679",2020-03-06,"Hungary",2,0,0
"6680",2020-03-07,"Hungary",4,0,0
"6681",2020-03-08,"Hungary",7,0,0
"6682",2020-03-09,"Hungary",9,0,0
"6683",2020-04-01,"Hungary",525,20,40
"6684",2020-04-10,"Hungary",1190,77,112
"6685",2020-04-11,"Hungary",1310,85,115
"6686",2020-04-12,"Hungary",1410,99,118
"6687",2020-04-13,"Hungary",1458,109,120
"6688",2020-04-14,"Hungary",1512,122,122
"6689",2020-04-15,"Hungary",1579,134,192
"6690",2020-04-16,"Hungary",1652,142,199
"6691",2020-04-17,"Hungary",1763,156,207
"6692",2020-04-02,"Hungary",585,21,42
"6693",2020-04-03,"Hungary",623,26,43
"6694",2020-04-04,"Hungary",678,32,58
"6695",2020-04-05,"Hungary",733,34,66
"6696",2020-04-06,"Hungary",744,38,67
"6697",2020-04-07,"Hungary",817,47,71
"6698",2020-04-08,"Hungary",895,58,94
"6699",2020-04-09,"Hungary",980,66,96
"6700",2020-01-22,"Iceland",0,0,0
"6701",2020-01-23,"Iceland",0,0,0
"6702",2020-01-24,"Iceland",0,0,0
"6703",2020-01-25,"Iceland",0,0,0
"6704",2020-01-26,"Iceland",0,0,0
"6705",2020-01-27,"Iceland",0,0,0
"6706",2020-01-28,"Iceland",0,0,0
"6707",2020-01-29,"Iceland",0,0,0
"6708",2020-01-30,"Iceland",0,0,0
"6709",2020-01-31,"Iceland",0,0,0
"6710",2020-02-01,"Iceland",0,0,0
"6711",2020-02-10,"Iceland",0,0,0
"6712",2020-02-11,"Iceland",0,0,0
"6713",2020-02-12,"Iceland",0,0,0
"6714",2020-02-13,"Iceland",0,0,0
"6715",2020-02-14,"Iceland",0,0,0
"6716",2020-02-15,"Iceland",0,0,0
"6717",2020-02-16,"Iceland",0,0,0
"6718",2020-02-17,"Iceland",0,0,0
"6719",2020-02-18,"Iceland",0,0,0
"6720",2020-02-19,"Iceland",0,0,0
"6721",2020-02-02,"Iceland",0,0,0
"6722",2020-02-20,"Iceland",0,0,0
"6723",2020-02-21,"Iceland",0,0,0
"6724",2020-02-22,"Iceland",0,0,0
"6725",2020-02-23,"Iceland",0,0,0
"6726",2020-02-24,"Iceland",0,0,0
"6727",2020-02-25,"Iceland",0,0,0
"6728",2020-02-26,"Iceland",0,0,0
"6729",2020-02-27,"Iceland",0,0,0
"6730",2020-02-28,"Iceland",1,0,0
"6731",2020-02-29,"Iceland",1,0,0
"6732",2020-02-03,"Iceland",0,0,0
"6733",2020-02-04,"Iceland",0,0,0
"6734",2020-02-05,"Iceland",0,0,0
"6735",2020-02-06,"Iceland",0,0,0
"6736",2020-02-07,"Iceland",0,0,0
"6737",2020-02-08,"Iceland",0,0,0
"6738",2020-02-09,"Iceland",0,0,0
"6739",2020-03-01,"Iceland",3,0,0
"6740",2020-03-10,"Iceland",69,0,1
"6741",2020-03-11,"Iceland",85,0,1
"6742",2020-03-12,"Iceland",103,0,1
"6743",2020-03-13,"Iceland",134,0,1
"6744",2020-03-14,"Iceland",156,0,1
"6745",2020-03-15,"Iceland",171,5,8
"6746",2020-03-16,"Iceland",180,0,0
"6747",2020-03-17,"Iceland",220,1,0
"6748",2020-03-18,"Iceland",250,1,5
"6749",2020-03-19,"Iceland",330,1,5
"6750",2020-03-02,"Iceland",6,0,0
"6751",2020-03-20,"Iceland",409,0,5
"6752",2020-03-21,"Iceland",473,1,22
"6753",2020-03-22,"Iceland",568,1,36
"6754",2020-03-23,"Iceland",588,1,36
"6755",2020-03-24,"Iceland",648,2,51
"6756",2020-03-25,"Iceland",737,2,56
"6757",2020-03-26,"Iceland",802,2,82
"6758",2020-03-27,"Iceland",890,2,97
"6759",2020-03-28,"Iceland",963,2,114
"6760",2020-03-29,"Iceland",1020,2,135
"6761",2020-03-03,"Iceland",11,0,0
"6762",2020-03-30,"Iceland",1086,2,157
"6763",2020-03-31,"Iceland",1135,2,198
"6764",2020-03-04,"Iceland",26,0,0
"6765",2020-03-05,"Iceland",34,0,0
"6766",2020-03-06,"Iceland",43,0,0
"6767",2020-03-07,"Iceland",50,0,0
"6768",2020-03-08,"Iceland",50,0,0
"6769",2020-03-09,"Iceland",58,0,0
"6770",2020-04-01,"Iceland",1220,2,225
"6771",2020-04-10,"Iceland",1675,7,751
"6772",2020-04-11,"Iceland",1689,8,841
"6773",2020-04-12,"Iceland",1701,8,889
"6774",2020-04-13,"Iceland",1711,8,933
"6775",2020-04-14,"Iceland",1720,8,989
"6776",2020-04-15,"Iceland",1727,8,1077
"6777",2020-04-16,"Iceland",1739,8,1144
"6778",2020-04-17,"Iceland",1754,9,1224
"6779",2020-04-02,"Iceland",1319,4,284
"6780",2020-04-03,"Iceland",1364,4,309
"6781",2020-04-04,"Iceland",1417,4,396
"6782",2020-04-05,"Iceland",1486,4,428
"6783",2020-04-06,"Iceland",1562,6,460
"6784",2020-04-07,"Iceland",1586,6,559
"6785",2020-04-08,"Iceland",1616,6,633
"6786",2020-04-09,"Iceland",1648,6,688
"6787",2020-01-22,"India",0,0,0
"6788",2020-01-23,"India",0,0,0
"6789",2020-01-24,"India",0,0,0
"6790",2020-01-25,"India",0,0,0
"6791",2020-01-26,"India",0,0,0
"6792",2020-01-27,"India",0,0,0
"6793",2020-01-28,"India",0,0,0
"6794",2020-01-29,"India",0,0,0
"6795",2020-01-30,"India",1,0,0
"6796",2020-01-31,"India",1,0,0
"6797",2020-02-01,"India",1,0,0
"6798",2020-02-10,"India",3,0,0
"6799",2020-02-11,"India",3,0,0
"6800",2020-02-12,"India",3,0,0
"6801",2020-02-13,"India",3,0,0
"6802",2020-02-14,"India",3,0,0
"6803",2020-02-15,"India",3,0,0
"6804",2020-02-16,"India",3,0,3
"6805",2020-02-17,"India",3,0,3
"6806",2020-02-18,"India",3,0,3
"6807",2020-02-19,"India",3,0,3
"6808",2020-02-02,"India",2,0,0
"6809",2020-02-20,"India",3,0,3
"6810",2020-02-21,"India",3,0,3
"6811",2020-02-22,"India",3,0,3
"6812",2020-02-23,"India",3,0,3
"6813",2020-02-24,"India",3,0,3
"6814",2020-02-25,"India",3,0,3
"6815",2020-02-26,"India",3,0,3
"6816",2020-02-27,"India",3,0,3
"6817",2020-02-28,"India",3,0,3
"6818",2020-02-29,"India",3,0,3
"6819",2020-02-03,"India",3,0,0
"6820",2020-02-04,"India",3,0,0
"6821",2020-02-05,"India",3,0,0
"6822",2020-02-06,"India",3,0,0
"6823",2020-02-07,"India",3,0,0
"6824",2020-02-08,"India",3,0,0
"6825",2020-02-09,"India",3,0,0
"6826",2020-03-01,"India",3,0,3
"6827",2020-03-10,"India",56,0,4
"6828",2020-03-11,"India",62,1,4
"6829",2020-03-12,"India",73,1,4
"6830",2020-03-13,"India",82,2,4
"6831",2020-03-14,"India",102,2,4
"6832",2020-03-15,"India",113,2,13
"6833",2020-03-16,"India",119,2,13
"6834",2020-03-17,"India",142,3,14
"6835",2020-03-18,"India",156,3,14
"6836",2020-03-19,"India",194,4,15
"6837",2020-03-02,"India",5,0,3
"6838",2020-03-20,"India",244,5,20
"6839",2020-03-21,"India",330,4,23
"6840",2020-03-22,"India",396,7,27
"6841",2020-03-23,"India",499,10,27
"6842",2020-03-24,"India",536,10,40
"6843",2020-03-25,"India",657,12,43
"6844",2020-03-26,"India",727,20,45
"6845",2020-03-27,"India",887,20,73
"6846",2020-03-28,"India",987,24,84
"6847",2020-03-29,"India",1024,27,95
"6848",2020-03-03,"India",5,0,3
"6849",2020-03-30,"India",1251,32,102
"6850",2020-03-31,"India",1397,35,123
"6851",2020-03-04,"India",28,0,3
"6852",2020-03-05,"India",30,0,3
"6853",2020-03-06,"India",31,0,3
"6854",2020-03-07,"India",34,0,3
"6855",2020-03-08,"India",39,0,3
"6856",2020-03-09,"India",43,0,3
"6857",2020-04-01,"India",1998,58,148
"6858",2020-04-10,"India",7598,246,774
"6859",2020-04-11,"India",8446,288,969
"6860",2020-04-12,"India",9205,331,1080
"6861",2020-04-13,"India",10453,358,1181
"6862",2020-04-14,"India",11487,393,1359
"6863",2020-04-15,"India",12322,405,1432
"6864",2020-04-16,"India",13430,448,1768
"6865",2020-04-17,"India",14352,486,2041
"6866",2020-04-02,"India",2543,72,191
"6867",2020-04-03,"India",2567,72,192
"6868",2020-04-04,"India",3082,86,229
"6869",2020-04-05,"India",3588,99,229
"6870",2020-04-06,"India",4778,136,375
"6871",2020-04-07,"India",5311,150,421
"6872",2020-04-08,"India",5916,178,506
"6873",2020-04-09,"India",6725,226,620
"6874",2020-01-22,"Indonesia",0,0,0
"6875",2020-01-23,"Indonesia",0,0,0
"6876",2020-01-24,"Indonesia",0,0,0
"6877",2020-01-25,"Indonesia",0,0,0
"6878",2020-01-26,"Indonesia",0,0,0
"6879",2020-01-27,"Indonesia",0,0,0
"6880",2020-01-28,"Indonesia",0,0,0
"6881",2020-01-29,"Indonesia",0,0,0
"6882",2020-01-30,"Indonesia",0,0,0
"6883",2020-01-31,"Indonesia",0,0,0
"6884",2020-02-01,"Indonesia",0,0,0
"6885",2020-02-10,"Indonesia",0,0,0
"6886",2020-02-11,"Indonesia",0,0,0
"6887",2020-02-12,"Indonesia",0,0,0
"6888",2020-02-13,"Indonesia",0,0,0
"6889",2020-02-14,"Indonesia",0,0,0
"6890",2020-02-15,"Indonesia",0,0,0
"6891",2020-02-16,"Indonesia",0,0,0
"6892",2020-02-17,"Indonesia",0,0,0
"6893",2020-02-18,"Indonesia",0,0,0
"6894",2020-02-19,"Indonesia",0,0,0
"6895",2020-02-02,"Indonesia",0,0,0
"6896",2020-02-20,"Indonesia",0,0,0
"6897",2020-02-21,"Indonesia",0,0,0
"6898",2020-02-22,"Indonesia",0,0,0
"6899",2020-02-23,"Indonesia",0,0,0
"6900",2020-02-24,"Indonesia",0,0,0
"6901",2020-02-25,"Indonesia",0,0,0
"6902",2020-02-26,"Indonesia",0,0,0
"6903",2020-02-27,"Indonesia",0,0,0
"6904",2020-02-28,"Indonesia",0,0,0
"6905",2020-02-29,"Indonesia",0,0,0
"6906",2020-02-03,"Indonesia",0,0,0
"6907",2020-02-04,"Indonesia",0,0,0
"6908",2020-02-05,"Indonesia",0,0,0
"6909",2020-02-06,"Indonesia",0,0,0
"6910",2020-02-07,"Indonesia",0,0,0
"6911",2020-02-08,"Indonesia",0,0,0
"6912",2020-02-09,"Indonesia",0,0,0
"6913",2020-03-01,"Indonesia",0,0,0
"6914",2020-03-10,"Indonesia",27,0,2
"6915",2020-03-11,"Indonesia",34,1,2
"6916",2020-03-12,"Indonesia",34,1,2
"6917",2020-03-13,"Indonesia",69,4,2
"6918",2020-03-14,"Indonesia",96,5,8
"6919",2020-03-15,"Indonesia",117,5,8
"6920",2020-03-16,"Indonesia",134,5,8
"6921",2020-03-17,"Indonesia",172,5,8
"6922",2020-03-18,"Indonesia",227,19,11
"6923",2020-03-19,"Indonesia",311,25,11
"6924",2020-03-02,"Indonesia",2,0,0
"6925",2020-03-20,"Indonesia",369,32,15
"6926",2020-03-21,"Indonesia",450,38,15
"6927",2020-03-22,"Indonesia",514,48,29
"6928",2020-03-23,"Indonesia",579,49,29
"6929",2020-03-24,"Indonesia",686,55,30
"6930",2020-03-25,"Indonesia",790,58,31
"6931",2020-03-26,"Indonesia",893,78,35
"6932",2020-03-27,"Indonesia",1046,87,46
"6933",2020-03-28,"Indonesia",1155,102,59
"6934",2020-03-29,"Indonesia",1285,114,64
"6935",2020-03-03,"Indonesia",2,0,0
"6936",2020-03-30,"Indonesia",1414,122,75
"6937",2020-03-31,"Indonesia",1528,136,81
"6938",2020-03-04,"Indonesia",2,0,0
"6939",2020-03-05,"Indonesia",2,0,0
"6940",2020-03-06,"Indonesia",4,0,0
"6941",2020-03-07,"Indonesia",4,0,0
"6942",2020-03-08,"Indonesia",6,0,0
"6943",2020-03-09,"Indonesia",19,0,0
"6944",2020-04-01,"Indonesia",1677,157,103
"6945",2020-04-10,"Indonesia",3512,306,282
"6946",2020-04-11,"Indonesia",3842,327,286
"6947",2020-04-12,"Indonesia",4241,373,359
"6948",2020-04-13,"Indonesia",4557,399,380
"6949",2020-04-14,"Indonesia",4839,459,426
"6950",2020-04-15,"Indonesia",5136,469,446
"6951",2020-04-16,"Indonesia",5516,496,548
"6952",2020-04-17,"Indonesia",5923,520,607
"6953",2020-04-02,"Indonesia",1790,170,112
"6954",2020-04-03,"Indonesia",1986,181,134
"6955",2020-04-04,"Indonesia",2092,191,150
"6956",2020-04-05,"Indonesia",2273,198,164
"6957",2020-04-06,"Indonesia",2491,209,192
"6958",2020-04-07,"Indonesia",2738,221,204
"6959",2020-04-08,"Indonesia",2956,240,222
"6960",2020-04-09,"Indonesia",3293,280,252
"6961",2020-01-22,"Iran",0,0,0
"6962",2020-01-23,"Iran",0,0,0
"6963",2020-01-24,"Iran",0,0,0
"6964",2020-01-25,"Iran",0,0,0
"6965",2020-01-26,"Iran",0,0,0
"6966",2020-01-27,"Iran",0,0,0
"6967",2020-01-28,"Iran",0,0,0
"6968",2020-01-29,"Iran",0,0,0
"6969",2020-01-30,"Iran",0,0,0
"6970",2020-01-31,"Iran",0,0,0
"6971",2020-02-01,"Iran",0,0,0
"6972",2020-02-10,"Iran",0,0,0
"6973",2020-02-11,"Iran",0,0,0
"6974",2020-02-12,"Iran",0,0,0
"6975",2020-02-13,"Iran",0,0,0
"6976",2020-02-14,"Iran",0,0,0
"6977",2020-02-15,"Iran",0,0,0
"6978",2020-02-16,"Iran",0,0,0
"6979",2020-02-17,"Iran",0,0,0
"6980",2020-02-18,"Iran",0,0,0
"6981",2020-02-19,"Iran",2,2,0
"6982",2020-02-02,"Iran",0,0,0
"6983",2020-02-20,"Iran",5,2,0
"6984",2020-02-21,"Iran",18,4,0
"6985",2020-02-22,"Iran",28,5,0
"6986",2020-02-23,"Iran",43,8,0
"6987",2020-02-24,"Iran",61,12,0
"6988",2020-02-25,"Iran",95,16,0
"6989",2020-02-26,"Iran",139,19,49
"6990",2020-02-27,"Iran",245,26,49
"6991",2020-02-28,"Iran",388,34,73
"6992",2020-02-29,"Iran",593,43,123
"6993",2020-02-03,"Iran",0,0,0
"6994",2020-02-04,"Iran",0,0,0
"6995",2020-02-05,"Iran",0,0,0
"6996",2020-02-06,"Iran",0,0,0
"6997",2020-02-07,"Iran",0,0,0
"6998",2020-02-08,"Iran",0,0,0
"6999",2020-02-09,"Iran",0,0,0
"7000",2020-03-01,"Iran",978,54,175
"7001",2020-03-10,"Iran",8042,291,2731
"7002",2020-03-11,"Iran",9000,354,2959
"7003",2020-03-12,"Iran",10075,429,2959
"7004",2020-03-13,"Iran",11364,514,2959
"7005",2020-03-14,"Iran",12729,611,2959
"7006",2020-03-15,"Iran",13938,724,4590
"7007",2020-03-16,"Iran",14991,853,4590
"7008",2020-03-17,"Iran",16169,988,5389
"7009",2020-03-18,"Iran",17361,1135,5389
"7010",2020-03-19,"Iran",18407,1284,5710
"7011",2020-03-02,"Iran",1501,66,291
"7012",2020-03-20,"Iran",19644,1433,6745
"7013",2020-03-21,"Iran",20610,1556,7635
"7014",2020-03-22,"Iran",21638,1685,7931
"7015",2020-03-23,"Iran",23049,1812,7931
"7016",2020-03-24,"Iran",24811,1934,8913
"7017",2020-03-25,"Iran",27017,2077,9625
"7018",2020-03-26,"Iran",29406,2234,10457
"7019",2020-03-27,"Iran",32332,2378,11133
"7020",2020-03-28,"Iran",35408,2517,11679
"7021",2020-03-29,"Iran",38309,2640,12391
"7022",2020-03-03,"Iran",2336,77,291
"7023",2020-03-30,"Iran",41495,2757,13911
"7024",2020-03-31,"Iran",44605,2898,14656
"7025",2020-03-04,"Iran",2922,92,552
"7026",2020-03-05,"Iran",3513,107,739
"7027",2020-03-06,"Iran",4747,124,913
"7028",2020-03-07,"Iran",5823,145,1669
"7029",2020-03-08,"Iran",6566,194,2134
"7030",2020-03-09,"Iran",7161,237,2394
"7031",2020-04-01,"Iran",47593,3036,15473
"7032",2020-04-10,"Iran",68192,4232,35465
"7033",2020-04-11,"Iran",70029,4357,41947
"7034",2020-04-12,"Iran",71686,4474,43894
"7035",2020-04-13,"Iran",73303,4585,45983
"7036",2020-04-14,"Iran",74877,4683,48129
"7037",2020-04-15,"Iran",76389,4777,49933
"7038",2020-04-16,"Iran",77995,4869,52229
"7039",2020-04-17,"Iran",79494,4958,54064
"7040",2020-04-02,"Iran",50468,3160,16711
"7041",2020-04-03,"Iran",53183,3294,17935
